id,originalId,ExpCondition,date,time,attempts,mobile,referer,ip,device,os,browser,inviterId,barChart,polMap,svr,radar,suppTimer1,suppTimer2,suppTimer3,sex,age,education,province,interestInPolitics,voteIntention,voteReason,prevVote,forecastVote_m18to35noUni,forecastVote_m18to35Uni,forecastVote_f18to35noUni,forecastVote_f18to35Uni,forecastVote_m36to50noUni,forecastVote_m36to50Uni,forecastVote_f36to50noUni,forecastVote_f36to50Uni,forecastVote_m51to65noUni,forecastVote_m51to65Uni,forecastVote_f51to65noUni,forecastVote_f51to65Uni,forecastVote_mOver65noUni,forecastVote_mOver65Uni,forecastVote_fOver65noUni,forecastVote_fOver65Uni,usefulResult,placeTimer1,placeTimer2,placeTimer3,placeTimer4,LRplace_Self,placeLR_VVD,placeLR_PvdA,placeLR_PVV,placeLR_SP,placeLR_CDA,placeLR_D66,placeLR_GL,ProgConsplace_Self,placeProgCons_VVD,placeProgCons_PvdA,placeProgCons_PVV,placeProgCons_SP,placeProgCons_CDA,placeProgCons_D66,placeProgCons_GL,placeLeader_Rutte,placeLeader_Asscher,placeLeader_Roemer,placeLeader_Buma,placeLeader_Wilders,placeLeader_Pechtold,placeLeader_Klaver,PTV_VVD,PTV_PvdA,PTV_PVV,PTV_SP,PTV_CDA,PTV_D66,PTV_GL,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,totalTime
6384,58c85a6772a6b9bd106e8f87,2,2017-03-14,21:02:31,1,1,http://kieswijzerkiezer.nl/lijst-van-kieswijzers,f3acc9eaf95df4e1f8655cf06fa46a08,iPhone 0.0.0,iOS 10.2.1,Mobile Safari 10.0.0,-999,-999,-999,-999,-999,19.2,4.4,-999,1,28,7,4,3,-999,-999,-999,-1,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.9,3.9,13.3,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,0,-1,-1,-1,-1,-1,-1,-1,2,2,3,2,3,4,2,2,2,4,1,3,1,5,3,4,3,2,3,3,3,3,3,2,2,4,3.2,2.3,1.9,4.1,3.8,6.9,2.7,3.3,1.9,2.2,5.4,4.7,3.7,5.3,4,2.8,2.8,2.2,4.7,4,3.3,3.5,3.5,4.1,90.3
6385,58c85a6972a6b9bd106e8f89,2,2017-03-14,21:02:33,1,0,https://www.facebook.com/,36eb0aa3da7e1397f8076f4a66359850,Other 0.0.0,Windows 10 0.0.0,Firefox 51.0.0,-999,-999,-999,-999,-999,22,49.9,-999,1,26,5,4,2,11,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,39.7,6.2,39.1,-1,0,-999,0,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,7,1,-999,2,-999,-1,-1,-1,-1,-1,-1,-1,3,2,5,1,5,3,1,1,2,3,2,4,1,5,2,2,3,2,2,1,2,1,5,5,3,14.3,8.9,10.3,3.2,2.2,3.5,3.4,4.7,4.1,3.4,3.7,4.8,4.7,3.5,5.8,7,5.2,5.1,3.6,2.6,4.1,4.1,4.9,8.4,6.7,132.2
6386,58c85a7572a6b9bd106e8f8b,2,2017-03-14,21:02:45,1,0,https://www.facebook.com/,f46107053603610131f55ca209b82639,Other 0.0.0,Windows 10 0.0.0,Edge 14.14393.0,-999,-999,-999,-999,-999,25.1,37.3,-999,2,52,6,9,2,14,2,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,11.8,16.7,25,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,-999,-999,-999,1,1,6,4,5,1,1,-1,-1,-1,-1,-1,-1,-1,5,1,5,1,1,3,1,5,3,1,5,5,1,3,2,3,3,1,1,1,2,1,5,3,4,3.2,4.5,2.8,2.3,2.9,3.4,3.9,2.8,9.9,2.8,2.4,3.5,2.4,3,3.1,6.6,2.9,4.4,2.9,2.1,5.6,2.8,3.9,3.4,5.3,92.8
6387,58c85a9a72a6b9bd106e8f8e,2,2017-03-14,21:03:22,1,0,https://www.facebook.com/,40dd0b94fd05ca6ddfe9d68160c861e2,Other 0.0.0,Windows 10 0.0.0,Chrome 56.0.2924,-999,-999,-999,-999,-999,3.7,13.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.6,10,11.4,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,3,2,5,2,2,4,5,1,1,5,4,5,1,5,3,2,-999,1,2,2,2,4,-999,5,5,9.8,78.1,9.6,142.1,8.6,4.4,8.4,7.4,8.3,2.9,206.1,8.2,5.1,3.8,9.8,168.8,4.5,5.1,4.8,3.8,9.5,44.8,9.3,18,7.3,788.5
6388,58c85a9e72a6b9bd106e8f90,2,2017-03-14,21:03:26,1,0,https://www.facebook.com/,bd926ad2c650dcaf0340656e76fb647e,Other 0.0.0,Windows 10 0.0.0,Chrome 56.0.2924,-999,-999,-999,-999,-999,4.7,4.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.9,2.4,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,4,4,4,1,2,4,3,2,2,2,5,5,1,3,2,2,4,1,1,2,2,1,5,4,3,7,3.1,2,3.1,2.2,2.1,4.9,2.8,3.1,2.6,2.1,2.3,2.2,2.3,3.3,3.8,2.5,2.9,5.1,2.5,3.4,2.6,2.2,2.3,5.3,77.7
6389,58c85abd72a6b9bd106e8f92,2,2017-03-14,21:03:57,1,0,https://www.facebook.com/,ca580bd9c146697d92f73ad303498f6e,Other 0.0.0,Windows 7 0.0.0,Chrome 56.0.2924,-999,-1,-999,-999,-999,39.1,54.5,-999,1,66,4,7,2,-996,7,11,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.6,9.9,67.8,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,5,7,7,4,5,4,-1,-1,-1,-1,-1,-1,-1,4,4,3,1,1,4,3,4,2,2,3,5,1,4,2,3,3,1,3,2,2,1,4,3,3,6.3,6,4.6,3.6,6.1,5.1,7.5,6.5,5.4,4.2,3.4,7.7,3.4,4.1,4.7,7.6,7.1,5.8,4.8,3.1,4.7,6.6,7.1,9.3,4.6,139.3
6390,58c85acf72a6b9bd106e8f94,2,2017-03-14,21:04:15,1,0,https://www.facebook.com/,011df6ae98a061902b18ea97960274aa,Other 0.0.0,Windows 10 0.0.0,Firefox 51.0.0,-999,-999,-999,-999,-999,22.4,46.4,-999,2,27,5,4,4,-996,7,3,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,27.8,6.5,10,-1,0,-999,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,2,3,2,1,2,2,-999,3,3,4,3,4,1,3,2,3,3,3,2,2,2,-999,3,4,4,11.7,6.5,3.5,2.6,8,3,4.6,8.8,7.5,3.1,3.3,4,2.8,5.5,5.6,6.2,2.8,3.6,4.7,2.6,4.9,3.6,5,3.2,3.7,120.8
6391,58c85aed72a6b9bd106e8f96,2,2017-03-14,21:04:45,2,1,NA,40b47da7f424151b679ddb75c12238e4,iPhone 0.0.0,iOS 10.2.1,Mobile Safari 10.0.0,-999,-999,-999,-999,-999,2.5,2.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,-1,-1,-1,2.3,2.3,16.1,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,5,-999,4,-999,-1,-1,-1,-1,-1,-1,-1,2,2,4,2,-999,4,2,2,2,4,2,-999,2,4,-999,-999,-999,2,-999,-999,-999,2,-999,2,-999,2.4,1.6,4.9,1.6,1.7,1.8,1.6,1.7,1.7,1.5,1.7,2.3,1.9,1.9,1.8,2,1.4,1.8,1.5,4.3,1.5,4.3,1.7,1.8,3.4,53.8
6392,58c85af072a6b9bd106e8f98,2,2017-03-14,21:04:48,1,0,https://www.facebook.com/,a5327d5270ad0a318039a5841c7495ca,Other 0.0.0,Windows 10 0.0.0,Chrome 56.0.2924,-999,-999,-999,-999,-999,21.2,38.8,-999,2,42,5,6,4,-996,-998,8,-1,-1,-1,-1,-996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.8,4.7,24.4,68.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,7,4,6,6,7,5,7,7,7,5,5,6,2,1,5,1,-999,5,-999,3,2,2,3,3,1,4,-999,4,-999,4,3,2,2,4,2,1,2,6.4,4.5,3.2,2.6,2.7,5.5,5.9,5.4,4.2,2.8,2.1,4.1,3.6,5.1,8.1,3.7,2.8,4.2,2.9,2.7,2.8,7,5,4.1,6.4,107.8
6393,58c85b6872a6b9bd106e8f9a,2,2017-03-14,21:06:48,1,0,https://www.facebook.com/,0beee0f551e867fe40e8fccdb2cc3bea,Other 0.0.0,Windows 10 0.0.0,Chrome 56.0.2924,-999,0,-999,-999,-999,14.2,42.8,-999,1,26,5,2,4,-999,-999,-995,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,-1,1.5,6.3,49.8,83.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,5,6,5,0,5,8,5,5,0,8,5,5,5,4,2,3,1,-999,5,2,1,4,2,2,3,1,4,2,3,3,1,1,3,1,1,5,5,2,3.9,4.2,4.5,2.4,16.3,5.3,4,3.2,6.2,8.4,2.2,6.7,4.4,4.2,7.8,5.4,1.9,13.6,3.5,3.5,7,3.2,6.2,4.6,11.4,144
6394,58c85ba172a6b9bd106e8f9c,2,2017-03-14,21:07:45,1,1,http://www.stem-consult.nl/,e0e313a9ec2f5be352fa0ba3546e8923,Samsung SM-G935F 0.0.0,Android 6.0.1,Chrome Mobile 56.0.2924,-999,0,-999,-999,-999,31.7,54.2,-999,2,40,7,8,2,12,1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,36.2,18.5,17.9,65.8,-999,8,2,-999,0,6,8,2,-999,8,-999,-999,-999,-999,-999,-999,8,2,0,0,5,8,5,9,0,-999,-999,-999,6,-999,3,4,4,4,1,3,2,2,3,4,1,2,2,3,4,5,3,4,3,5,3,5,5,2,3,7.5,4.4,7.6,4.1,3.7,5.4,3.5,3.2,3.5,3.1,6,4.3,3.1,6.7,5.2,11.2,8.4,4.3,3.8,3.8,5.6,3.7,6.5,10.2,4.8,133.6
6395,58c85ba872a6b9bd106e8f9e,2,2017-03-14,21:07:52,1,0,https://www.facebook.com/,356232914814e9ea15f901f98634235a,Other 0.0.0,Windows 10 0.0.0,Firefox 51.0.0,-999,-999,-999,-999,-999,28.6,8.1,-999,1,53,5,4,2,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.3,20.3,32.7,-1,-999,-999,-999,-999,-999,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,5,6,7,7,1,4,7,-1,-1,-1,-1,-1,-1,-1,2,1,2,2,3,4,2,2,2,3,2,4,1,3,4,5,2,3,2,3,2,1,5,2,2,6.4,2.8,3.1,2,4.7,4,8.7,44.7,2.8,2,4,2.8,2.6,3.3,3.9,3,2.3,3.5,4.5,4.5,3.8,5.5,6.8,13.5,8.1,153.3
6396,58c85bc172a6b9bd106e8fa0,2,2017-03-14,21:08:17,1,0,http://www.stem-consult.nl/,ca580bd9c146697d92f73ad303498f6e,Other 0.0.0,Windows 10 0.0.0,Chrome 56.0.2924,-999,-999,-999,-999,-999,20.3,50.1,-999,2,42,3,2,5,9,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-996,-1,-1,-1,-1,-1,-1,23.9,22,25.5,-1,-999,-999,10,10,-999,-999,-999,-999,-999,-999,10,10,-999,0,0,8,0,3,2,2,6,0,0,-1,-1,-1,-1,-1,-1,-1,4,4,4,2,1,4,1,3,3,3,3,3,1,5,3,3,3,3,3,4,3,2,3,2,3,5.7,5.1,2.9,3.1,6.4,4.5,11.5,4.7,3.4,2.5,3.9,4.5,3.5,5,5.7,4,1.2,3.7,2.6,2.4,3.6,5,3.4,5.2,2.2,105.7
6398,58c85bf372a6b9bd106e8fa4,2,2017-03-14,21:09:07,1,0,https://www.facebook.com/,40dd0b94fd05ca6ddfe9d68160c861e2,Other 0.0.0,Chrome OS 9000.91.0,Chrome 56.0.2924,-999,0,-999,-999,-999,35.6,100.3,-999,2,37,5,10,3,14,2,-995,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50.2,14.3,32.6,99.1,10,-999,-999,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,1,4,1,9,5,1,7,0,9,0,3,3,0,2,3,5,2,3,3,3,2,1,4,3,5,1,5,4,4,4,2,2,2,2,3,3,4,2,8.3,3.7,6.3,3.1,3.1,8.1,7,3.4,8.3,2.8,2.3,4.1,3.8,3.4,17.1,4,5.7,3.6,8.9,13.1,3.9,2.7,6.3,5.1,7.6,145.7
6399,58c85c1872a6b9bd106e8fa8,2,2017-03-14,21:09:44,1,0,http://www.stem-consult.nl/,12131ea414a9ee1942763b4c3101d114,Samsung GT-P5210 0.0.0,Android 4.4.2,Chrome 56.0.2924,-999,-999,-999,-999,-999,28,82.6,-999,1,34,5,7,2,-996,7,5,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94.9,74.4,66.8,-1,2,10,3,3,1,5,6,2,4,6,5,7,5,7,2,2,2,5,7,2,2,4,5,-1,-1,-1,-1,-1,-1,-1,4,1,4,3,4,4,1,1,2,5,1,4,3,4,4,3,2,2,4,3,2,2,5,3,3,8.8,4.2,3,2.7,3.6,2.7,2.7,15,3.1,2.9,2.3,2.5,5.3,3.2,10.5,7.9,2.5,2.4,2.2,3.3,2.4,2.7,3,3.7,3.1,105.7
6400,58c85c5872a6b9bd106e8faa,2,2017-03-14,21:10:48,1,1,NA,356232914814e9ea15f901f98634235a,iPhone 0.0.0,iOS 10.2.1,Mobile Safari 10.0.0,-999,-999,-999,-999,-999,28.7,26.1,-999,1,31,5,4,3,-999,-999,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,63.8,69.7,22,-1,-999,8,7,10,4,5,6,2,-999,8,7,4,5,7,7,4,8,5,8,7,3,8,5,-1,-1,-1,-1,-1,-1,-1,4,4,2,4,2,5,1,1,2,4,1,1,1,3,1,3,2,1,2,2,2,4,4,4,2,9.3,18.2,8,20.1,3.7,8.9,4.7,5.4,6.1,8.1,5.6,6.4,2.9,6.7,8.1,13,13.7,6.1,5.6,5.3,8.8,21.7,10.2,6.9,8.6,222.1
6401,58c85c7272a6b9bd106e8fac,2,2017-03-14,21:11:14,1,1,http://m.facebook.com,e0e313a9ec2f5be352fa0ba3546e8923,iPad34 0.0.0,iOS 10.2.1,Mobile Safari 10.2.1,-999,-999,-999,-999,-999,82.2,122.3,-999,2,54,4,7,3,9,2,8,-1,-1,-1,-1,-1,-1,-1,-996,-1,-1,-1,-1,-1,-1,-1,-1,-1,35.5,14.4,65.8,-1,-999,-999,-999,8,6,-999,7,-999,-999,-999,-999,8,-999,-999,-999,-999,8,7,7,5,4,7,5,-1,-1,-1,-1,-1,-1,-1,3,3,5,3,1,2,3,1,2,3,1,2,2,5,4,4,2,4,2,1,2,4,3,2,2,10.6,12.3,92,5,216.4,5.2,8,10,4.6,6,5,9.3,97.6,6.6,139.5,7.9,4.2,7.9,4.6,7.4,102.6,4.7,6.1,35.3,37.6,846.4
6402,58c85e7972a6b9bd106e8fb0,2,2017-03-14,21:19:53,1,0,http://m.facebook.com/,686995f9e316b1906f96cd724c39bb25,Samsung GT-P5210 0.0.0,Android 4.4.2,Chrome 30.0.0,-999,1,-999,-999,-999,59.5,35.5,-999,1,72,5,6,1,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,27.3,15.1,28,60.2,-999,-999,6,-999,-999,-999,5,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,-999,-999,-999,-999,-999,-999,10,1,1,1,4,2,5,3,1,4,5,1,2,2,2,4,4,1,4,4,4,2,2,5,2,1,81.2,4.7,6.6,6.6,7.6,6.3,57.5,6.6,7.1,9.7,5.9,6.6,14.5,11.7,7.7,5.7,4.2,18.6,3.8,10.2,3.3,4.7,15.1,6.2,13.7,325.8
6403,58c85fb972a6b9bd106e8fb5,2,2017-03-14,21:25:13,1,0,http://kieswijzerkiezer.nl/vraag-18a,0beee0f551e867fe40e8fccdb2cc3bea,Other 0.0.0,Windows 7 0.0.0,IE 11.0.0,-999,-999,-999,-999,-999,29.2,5.8,-999,1,-998,7,8,-998,-999,-999,-999,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.4,6.4,44.2,-1,-999,7,3,0,0,7,6,1,-999,-999,-999,-999,-999,-999,-999,-999,7,1,1,3,0,7,4,-1,-1,-1,-1,-1,-1,-1,3,2,3,5,3,3,-999,2,3,4,2,5,2,4,-999,-999,-999,-999,5,2,3,-999,-999,-999,2,21.8,3.6,7.4,3.6,1.9,3.4,3,3,4.3,1.9,2.6,2.5,6,2.5,4.6,3.7,4.8,9.5,3.2,2.4,8.4,2.8,4.4,3.6,6.4,121.3
6404,58c8612372a6b9bd106e8fb7,2,2017-03-14,21:31:15,1,0,https://www.facebook.com/,40dd0b94fd05ca6ddfe9d68160c861e2,Other 0.0.0,Windows 10 0.0.0,Chrome 56.0.2924,-999,-999,-999,-999,-999,3.2,4.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,-1,-1,-1,7.5,5.1,4.4,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,2,2,2,4,2,4,2,3,4,2,1,4,2,3,4,4,4,4,5,2,2,4,5,3,2,5.1,2,2.1,2.3,1.9,1.7,3,4.1,1.9,1.5,1.8,3.8,2.9,8.6,3.1,5.2,2.3,2.9,2.1,2,5.3,3.5,2.8,5.1,6.1,83.1
6405,58c862c772a6b9bd106e8fb9,2,2017-03-14,21:38:15,1,0,http://www.google.nl/url?sa=t,5ab43cb95f07ccfd50173ca86ea2422d,Other 0.0.0,Windows 8.1 0.0.0,IE 11.0.0,-999,-999,-999,-999,-999,28.8,44.3,-999,1,22,6,10,2,-996,-998,-998,-1,-1,-1,-996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.6,101.3,6.6,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,1,10,6,9,4,2,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,3,2,2,2,4,2,2,2,4,4,2,4,2,3,4,5,3,4,4,2,2,4,5,2,2,9.3,6.7,4.4,4.2,28.7,8.2,15.7,13.2,43.4,2.6,4.4,5.6,5.9,5.2,6.2,5,8.1,2.7,4.2,8.6,2.9,3.3,8.2,3.1,4.9,214.7
6406,58c8637472a6b9bd106e8fbb,2,2017-03-14,21:41:08,1,1,http://m.facebook.com/,36eb0aa3da7e1397f8076f4a66359850,Samsung SM-G800F 0.0.0,Android 5.1.1,Chrome Mobile 56.0.2924,-999,-999,-999,-999,1,23.3,40.4,-999,1,30,6,7,2,6,2,4,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,28,18.2,-1,3,7,3,0,3,5,6,5,3,8,9,10,7,8,2,0,2,2,2,5,0,7,7,-1,-1,-1,-1,-1,-1,-1,-999,2,2,5,3,4,3,1,5,5,1,3,3,3,4,5,2,3,5,2,2,3,4,1,1,14.6,3.9,4,3.4,4.6,3.1,4.1,3.1,3.2,2.1,2.4,4.1,6,3.8,2.9,4.6,3,3,3.4,2.4,5.4,2.4,3.9,3.3,6.1,102.8
6407,58c8655072a6b9bd106e8fbd,2,2017-03-14,21:49:04,1,1,http://m.facebook.com,d8821644f96311cea8c990e2fea03211,iPhone72 0.0.0,iOS 10.2.1,Mobile Safari 10.2.1,-999,-999,-999,-999,-999,40.2,73.4,-999,2,51,4,12,2,6,7,6,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69.4,39,37.9,-1,2,8,4,8,1,6,4,2,0,7,5,6,3,7,3,2,8,6,5,2,1,7,8,-1,-1,-1,-1,-1,-1,-1,2,3,2,4,3,3,4,2,4,4,1,3,2,3,4,4,3,2,5,2,2,2,4,3,2,6.2,5.6,14.4,5.3,5.9,13.6,5.5,4.1,3.9,3.4,3.4,6.9,13.5,21.6,17.4,6.3,7.9,3.8,2.8,3.4,3.2,4,6.4,30.4,3.7,202.6
6408,58c865b072a6b9bd106e8fbf,2,2017-03-14,21:50:40,1,1,http://www.stem-consult.nl/,87a894036900ca4dbbdb95983c52d6df,HUAWEI $2 CUN-L21.0.0,Android 5.1.0,Chrome Mobile 50.0.2661,-999,-999,-999,-999,-999,15.9,40.2,-999,-999,-999,-999,-999,4,4,2,-995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,19.9,17.7,31.8,-1,-999,-999,-999,0,-999,-999,10,-999,-999,0,-999,-999,-999,-999,-999,-999,7,5,3,3,1,10,7,-1,-1,-1,-1,-1,-1,-1,4,3,2,2,4,2,4,2,1,4,2,2,3,3,4,3,2,1,-999,2,1,2,3,2,2,9,6.7,4.8,2.1,2.9,5.3,9.7,3.7,4.3,4,4.1,5.3,3,6.1,7.1,5.1,3.8,4.5,3,3.7,3.1,4,7.5,3.8,5,121.6
6409,58c8663372a6b9bd106e8fc1,2,2017-03-14,21:52:51,1,0,https://www.facebook.com/,bd926ad2c650dcaf0340656e76fb647e,Samsung SM-T230 0.0.0,Android 4.4.2,Chrome 56.0.2924,-999,0,-999,-999,-999,7.2,82.7,-999,-999,-999,-999,-999,-999,9,2,8,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,13.8,5.2,6.7,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,2,3,4,2,2,5,2,3,2,4,4,5,1,3,2,2,3,2,2,1,2,2,3,5,2,16,15.3,5.8,6.5,4.9,11.1,12.4,8.2,5.5,5.8,7.8,15,6.3,10.5,9,10,16,5.2,17.1,6.3,9,9.2,16.4,6.8,11,247.1
6410,58c866d872a6b9bd106e8fc4,2,2017-03-14,21:55:36,1,0,http://www.stem-consult.nl/,f3acc9eaf95df4e1f8655cf06fa46a08,Other 0.0.0,Windows 8.1 0.0.0,Chrome 56.0.2924,-999,0,-999,-999,-999,25.5,66.8,-999,2,67,5,6,2,6,6,-995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,15.5,16.3,32.7,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,8,6,6,0,6,8,-1,-1,-1,-1,-1,-1,-1,3,2,4,3,2,3,2,3,4,3,2,4,1,4,3,4,3,3,3,2,2,3,4,2,1,5.9,5.8,5.9,2.6,3.7,4.7,4.9,3.8,3.3,2.5,2.8,4.4,3.2,4.1,4.1,7.2,5.1,5.2,2.8,2.9,5.1,13.8,4.9,5.5,6.7,120.9
6411,58c8673e72a6b9bd106e8fc6,2,2017-03-14,21:57:18,1,0,https://www.facebook.com/,bd926ad2c650dcaf0340656e76fb647e,Other 0.0.0,Windows 7 0.0.0,Chrome 56.0.2924,-999,-999,-999,-999,-999,30.7,38.6,-999,2,38,4,5,1,9,6,8,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52.9,24.7,20.1,66.8,10,1,0,10,1,5,0,0,10,0,0,10,0,5,0,0,5,0,10,10,10,0,0,0,0,10,0,5,0,0,5,5,5,1,1,5,5,1,1,1,5,5,1,5,4,1,5,1,1,2,5,1,2,5,5,8.1,3.1,3.8,3.8,4,5.8,9.6,4.2,3.3,2.7,2.3,4.3,3.7,3.3,6.7,5.8,2.6,4.9,2.9,4.6,4.6,18,5.3,5,3.1,125.5
6412,58c8688172a6b9bd106e8fc8,2,2017-03-14,22:02:41,1,0,http://kieswijzerkiezer.nl/vraag-18a,d8821644f96311cea8c990e2fea03211,Other 0.0.0,Windows 10 0.0.0,IE 11.0.0,-999,-999,-999,-999,-999,34.1,46.7,-999,2,-998,-998,1,2,4,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,11.9,24.9,26.8,-1,-999,-999,-999,-999,-999,-999,10,-999,-999,-999,-999,-999,-999,-999,5,-999,5,5,6,5,2,6,5,-1,-1,-1,-1,-1,-1,-1,2,1,3,4,2,3,2,4,3,4,2,3,2,3,3,3,3,3,3,2,2,4,5,4,3,5.7,6.5,4.1,2.7,2.9,4.2,4.8,4.6,3.9,2.4,2.6,3.2,3.2,5.1,3.3,3.4,2.1,6.2,2.5,2.9,2.7,3.1,3.7,4.3,3.3,93.4
6413,58c86aa772a6b9bd106e8fca,2,2017-03-14,22:11:51,1,0,https://www.facebook.com/,b8829812c8e7afe5e1d517788a0c863d,Other 0.0.0,Windows 10 0.0.0,Edge 14.14393.0,-999,-999,-999,-999,-999,34.5,16.5,-999,2,46,5,3,2,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.9,3.9,29,-1,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,7,7,9,7,5,3,-1,-1,-1,-1,-1,-1,-1,5,3,5,4,3,5,-999,-999,1,2,3,5,1,5,3,-999,2,-999,4,2,4,3,-999,-999,5,7.3,11.2,8.8,4.1,8.1,7.9,5.1,4.2,5.8,2.9,2.7,5.4,3.1,4.3,10.6,6.2,4.1,3.1,6.6,2.9,6.5,3.9,5.9,7.4,4.5,142.6
